





202004291|2|ENV|10|10|40000|1|3||
202004292|2|FVI.B|64|6|900.01|2|0||
202004293|55|BOU|4|10|38|2|0||
202004294|22|FVI.A|22|64|3850|2|0||
202004295|89500|BVCC|64|64|43500|11|3||
202004296|1|CRM.A|10|10|11060.01|2|0||
202004297|499|CRM.A|10|10|11060|2|0||
202004298|80|ENV|12|12|32000|0|3||
202004299|10|BPV|12|12|420000|0|3||
2020042910|12|BVCC|12|12|42400|0|3||
2020042911|6900|BVCC|14|14|43600|1|3||
2020042912|40|MVZ.B|48|10|500000|2|0||
2020042913|210|MVZ.B|48|10|500000|2|0||
2020042914|3500|BNC|12|12|1060|0|3||
2020042915|6500|BNC|12|12|1200|0|3||
2020042916|609|CIE|48|17|3000|2|0||
2020042917|1892|CIE|52|17|3000|2|0||
2020042918|4|ENV|32|64|38000|2|0||
2020042919|8|ENV|32|52|38000|2|0||
2020042920|4|RST|32|64|66000|2|0||
2020042921|6|RST|32|52|65000|2|0||
2020042922|500|BNC|4|2|1250|2|0||
2020042923|30|RST|32|10|65000|2|0||
2020042924|130|BOU|4|64|38|2|0||
2020042925|500|CIE|52|12|3000|2|0||
2020042926|200|RST.B|10|10|50000|1|3||
2020042927|3|BVCC|22|34|43800|2|0||
2020042928|39000|BNC|6|17|1299.99|1|3||
2020042929|46|BNC|58|64|1200|2|0||
2020042930|110|BNC|58|64|1200|2|0||
2020042931|4844|BNC|58|4|1200|2|0||
2020042932|917|BVCC|14|17|44500|1|3||
2020042933|5156|BNC|1|4|1200|2|0||
2020042934|1000|BNC|1|34|1200|2|0||
2020042935|10000|BNC|1|4|1200|2|0||
2020042936|40|RST.B|32|10|55000|2|0||
2020042937|500|RST.B|66|10|55000|2|0||
2020042938|26|TPG|6|32|580|2|0||
2020042939|72|TPG|33|32|580|2|0||
2020042940|4703|BOU|4|32|38|2|0||
2020042941|130|FVI.B|10|6|905|2|0||
2020042942|29|FVI.B|10|10|905|2|0||
2020042943|1000|FVI.B|10|2|900|2|0||
2020042944|20|FVI.B|10|64|900|2|0||
2020042945|5|FVI.B|10|10|900|2|0||
2020042946|4|RST|22|10|75000|2|0||
2020042947|1|MVZ.A|22|10|525000|2|0||
2020042948|1|MVZ.B|61|10|510000|2|0||
2020042949|2310|BVCC|10|10|46000|1|3||
2020042950|4500|FVI.B|58|48|910|2|0||
2020042951|4|MPA|22|49|15000|2|0||
2020042952|500|FVI.B|58|48|910|2|0||
2020042953|5000|FVI.B|58|10|910|2|0||
2020042954|1|BVCC|64|64|43500|1|3||
2020042955|18|FVI.B|64|64|900|1|3||
2020042956|1000|FVI.A|48|12|3850|0|3||
2020042957|1|MVZ.A|22|49|525000|2|0||
2020042958|200|TPG|33|6|580|2|0||
2020042959|90|PGR|6|6|2298.99|2|0||
2020042960|2|BVCC|64|48|44000|2|0||
2020042961|1228|TPG|33|6|580|2|0||
2020042962|6000|TPG|10|6|585|2|0||
2020042963|1|BPV|58|4|420000|2|0||
2020042964|1|BPV|58|52|420000|2|0||
2020042965|5|BPV|58|32|420000|2|0||
2020042966|11|BPV|58|32|420000|2|0||
2020042967|12|BPV|58|32|420000|2|0||
2020042968|2200|PGR|6|6|2298.99|2|0||
2020042969|15|SVS|49|6|24000|2|0||
2020042970|185|SVS|66|6|25000|2|0||
2020042971|23600|BOU|4|6|38|2|0||
2020042972|540|BVL|49|32|7998|2|0||
2020042973|12|ENV|22|22|37999|2|0||
2020042974|610|BNC|4|48|1250|2|0||
2020042975|75|RST|4|6|65000|2|0||
2020042976|25|RST|4|10|65000|2|0||
2020042977|500|ENV|32|32|38000|1|3||
2020042978|3|ICP.B|10|2|116001|2|0||
2020042979|5|RST.B|22|64|60000|2|0||
2020042980|40|RST.B|1|64|62000|2|0||
2020042981|50|RST|4|32|67000|2|0||
2020042982|10|ICP.B|10|12|116001|2|0||
2020042983|37|FVI.B|64|64|950|2|0||
2020042984|6|RST|4|52|67000|2|0||
2020042985|248|BOU|4|49|38|2|0||
2020042986|8695|BOU|4|49|38|2|0||
2020042987|94|RST|4|52|67000|2|0||
2020042988|12|MVZ.B|61|32|509000|2|0||
2020042989|20|MVZ.B|4|32|510000|2|0||
2020042990|500|BNC|4|33|1250|2|0||
2020042991|2500|BOU|4|33|38|2|0||
2020042992|3|MPA|10|6|15100|2|0||
2020042993|117|BVCC|52|34|44200|2|0||
2020042994|3|BPV|22|32|420000|2|0||
2020042995|22|BPV|22|22|420000|2|0||
2020042996|8|MVZ.B|6|32|510000|2|0||
2020042997|185|MVZ.B|6|32|510000|2|0||
2020042998|10|TDV.D|49|64|42000|2|0||
2020042999|198|BVCC|48|48|44000|2|3||
20200429100|2500|BVCC|48|48|44000|2|3||
20200429101|126|BVL|49|64|7998|2|0||
20200429102|6000|MPA|10|4|15000.01|2|0||
20200429103|9997|MPA|10|4|15000.01|2|0||
20200429104|14|BNC|49|49|1200.01|2|0||
20200429105|25|BPV|22|22|420000|2|0||
20200429106|2000|BOU|4|49|38|2|0||
20200429107|5|RST|33|64|75000|2|0||
20200429108|28|BVCC|52|52|44200|2|0||
20200429109|5|MVZ.B|22|22|500001|2|0||
20200429110|15|MVZ.B|6|10|500000|2|0||
20200429111|25|MVZ.B|22|10|500000|2|0||
20200429112|15|MVZ.B|22|4|500000|2|0||
20200429113|40|BPV|32|32|420000|2|3||
20200429114|6|MVZ.A|6|32|510000|2|0||
20200429115|300|BNC|49|33|1200.01|2|0||
20200429116|100|RST|10|10|70000|1|3||
20200429117|20|RST|22|64|75000|2|0||
20200429118|712|BNC|49|52|1200.01|2|0||
20200429119|425|BVCC|4|1|45000|2|0||
20200429120|302|BVCC|48|48|44000|1|3||
20200429121|1|BVCC|4|32|45000|2|0||
20200429122|1|BNC|4|32|1250|2|0||
20200429123|5|BVCC|4|49|45000|2|0||
20200429124|9|BVCC|4|49|45000|2|0||
20200429125|10|BPV|49|52|420100|2|0||
20200429126|32|RST.B|32|22|62000|2|0||
20200429127|3|RST|10|10|75000|2|0||
20200429128|5|FVI.B|10|49|975|2|0||
20200429129|5|MVZ.A|6|32|510000|2|0||
20200429130|44|MVZ.B|48|10|500000|0|3||
20200429131|19|RST.B|48|33|60000|2|0||
20200429132|13|TDV.D|22|64|42000|2|0||
20200429133|5|CRM.A|32|49|11100|2|0||
20200429134|31|FVI.B|64|64|950|2|0||
20200429135|7|CRM.A|32|49|11100|2|0||
20200429136|20|BVCC|32|32|44000|2|3||
20200429137|5000|BNC|6|6|1250|2|3||
20200429138|500|BNC|4|6|1250|2|0||
20200429139|2|RST|10|49|75000|2|0||
20200429140|17|RST|10|49|75000|2|0||
20200429141|1|RST.B|48|10|60000|2|0||
20200429142|100|RST.B|32|24|62000|2|0||
20200429143|2|RST.B|32|49|62000|2|0||
20200429144|14|RST.B|32|49|62000|2|0||
20200429145|19995|FVI.B|10|4|975|2|0||
20200429146|10|PGR|6|49|2298.99|2|0||
20200429147|10|BVCC|72|33|46000|2|0||
20200429148|19|MVZ.B|48|10|500000|0|3||
20200429149|3115|BVCC|4|17|45000|1|3||
20200429150|250|MVZ.B|48|10|500000|0|3||
20200429151|34|ENV|22|6|37999.95|2|0||
20200429152|366|ENV|32|6|38000|2|0||
20200429153|2000|BVCC|48|48|44005|2|3||
20200429154|90|BVCC|22|22|44005|2|0||
20200429155|200|BVCC|22|52|44005|2|0||
20200429156|4971|BNC|12|4|1200|2|0||
20200429157|300|PGR|66|22|2000|2|0||
20200429158|66600|PGR|66|4|2000|2|0||
20200429159|17104|BNC|4|17|1250|1|3||
20200429160|3885|BVCC|10|10|46000|0|3||
20200429161|4500|BNC|4|17|1250|1|3||
20200429162|508|FVI.B|6|4|975|2|0||
20200429163|51492|FVI.B|6|10|975|2|0||
20200429164|10|MVZ.B|22|4|500000|2|0||
20200429165|10000|BNC|22|6|1250|2|0||
20200429166|2000|BOU|72|22|37.5|2|0||
20200429167|10|RST.B|52|22|61995|2|0||
20200429168|5000|FVI.B|6|10|975|2|0||
20200429169|37|FVI.A|49|64|3500|2|0||
20200429170|13|FVI.A|49|52|3500|2|0||
20200429171|2680|BOU|72|64|37.5|2|0||
20200429172|10|BVCC|52|32|45000|2|0||
20200429173|10|BVCC|52|4|45000|2|0||
20200429174|250|BVCC|22|32|45500|2|0||
20200429175|4|ABC.A|32|22|103000|2|0||
20200429176|10000|BOU|72|22|37.5|2|0||
20200429177|18|ABC.A|32|12|103000|2|0||
20200429178|1000|FVI.B|6|22|975.05|2|0||
20200429179|9000|FVI.B|6|10|975|2|0||
20200429180|352|BVCC|72|17|45500|1|3||
20200429181|5|BNC|22|33|1280|2|0||
20200429182|40|BPV|58|32|425000|2|0||
20200429183|16|RST.B|32|33|62000|2|0||
20200429184|206|RST.B|32|10|62000|2|0||
20200429185|50|SVS|33|52|21500|2|0||
202004293001|5000000|TA91P|17|17|86.09|0|0|82638.89|
202004293002|800000|CV923P|32|32|83.62|0|0|90666.67|
