





202004011|1500|ENV|34|10|15000|2|0||
202004012|750|ENV|34|10|15000|2|0||
202004013|10000|FVI.B|2|10|550|2|0||
202004014|20|MVZ.B|2|10|155000|2|0||
202004015|250|BVCC|14|52|20800|2|0||
202004016|200|BNC|2|32|640|2|0||
202004017|500|FVI.B|48|32|560|2|0||
202004018|1000|FVI.B|48|32|560|2|0||
202004019|352|BNC|2|32|640|2|0||
2020040110|7550|BNC|2|48|640|2|0||
2020040111|1680|GZL|48|48|52000|0|3||
2020040112|2|BNC|2|22|640|2|0||
2020040113|96|FVI.B|48|32|560|2|0||
2020040114|1896|BNC|2|17|640|2|0||
2020040115|5827|BNC|2|17|640|2|0||
2020040116|151|BVCC|10|10|20600|0|3||
2020040117|3000|BNC|2|12|640|2|0||
2020040118|151|BVCC|10|10|22670|25|3||
2020040119|2|MVZ.A|10|64|179000|2|0||
2020040120|10000|FVI.B|2|10|550|2|0||
2020040121|2500|FVI.B|2|72|550|2|0||
2020040122|2185|FVI.B|2|17|550|2|0||
2020040123|30000|FVI.B|2|10|550|2|0||
2020040124|289|BVCC|10|10|20600|0|3||
2020040125|1000|BOU|2|64|23.9|2|0||
2020040126|289|BVCC|10|10|22556|22|3||
2020040127|2|BPV|2|64|160000|2|0||
2020040128|3315|BOU|10|10|23|2|0||
2020040129|2|BOU|10|72|23|2|0||
2020040130|1|BPV|2|64|160000|2|0||
2020040131|2|ENV|32|48|15500|2|0||
2020040132|3000|BNC|10|72|635|2|0||
2020040133|1|MVZ.B|10|10|170000|2|0||
2020040134|2|MPA|4|48|5700|2|0||
2020040135|12|BPV|2|22|160000|2|0||
2020040136|1|BPV|22|22|160000|2|0||
2020040137|2|CCR|10|72|440000|2|0||
2020040138|1205|TPG|22|64|300|2|0||
2020040139|4|BPV|22|64|160000|2|0||
2020040140|30000|BOU|2|32|23.9|2|0||
2020040141|124|BNC|2|64|640|2|0||
2020040142|160|BNC|2|64|640|2|0||
2020040143|889|BNC|2|22|640|2|0||
2020040144|80|ENV|32|32|15500|2|0||
2020040145|200|IVC|10|48|38100|2|0||
2020040146|100|SVS|22|64|12800|2|0||
2020040147|380|SVS|22|48|12750|2|0||
2020040148|44|BVCC|2|52|20550|2|0||
2020040149|15|BVCC|2|22|20501|2|0||
2020040150|450|BVCC|2|4|20500|2|0||
2020040151|30|BVCC|2|32|20500|2|0||
2020040152|235|BVCC|2|32|20500|2|0||
2020040153|20|BVCC|2|32|20500|2|0||
2020040154|591|MPA|4|4|5700|2|0||
2020040155|10600|MPA|4|4|5800|2|0||
2020040156|10000|BOU|2|22|23.9|2|0||
2020040157|45|BPV|22|10|160000|2|0||
2020040158|30|BPV|48|10|160000|2|0||
2020040159|1|ABC.A|2|64|46000|2|0||
2020040160|8|RST.B|32|64|27000|2|0||
2020040161|565|FVI.B|48|32|560|2|0||
2020040162|3994|BOU|2|32|23.9|2|0||
2020040163|440|MVZ.A|6|6|160000|2|3||
2020040164|350|MVZ.A|6|6|160000|2|3||
2020040165|50|MVZ.A|6|6|160000|2|3||
2020040166|19|IVC|6|48|39999|2|0||
2020040167|100|MVZ.A|6|6|160000|2|3||
2020040168|10|CCR|10|52|400000|2|0||
2020040169|10000|MPA|58|4|5800|2|0||
2020040170|815|FVI.B|48|6|560|2|0||
2020040171|585|FVI.B|2|6|560|2|0||
2020040172|12|MVZ.B|10|17|170000|2|0||
2020040173|145|ENV|32|17|15500|2|0||
2020040174|11|IVC|6|48|39999|2|0||
2020040175|3700|FVI.B|2|2|550|2|0||
2020040176|6300|BOU|2|32|23.9|2|0||
2020040177|2|RST|2|72|39050|2|0||
2020040178|10|RST|2|52|39050|2|0||
2020040179|9|RST|2|32|39000|2|0||
2020040180|37|MVZ.B|10|4|170000|2|0||
2020040181|250|MVZ.B|17|4|170000|2|0||
2020040182|50|MVZ.B|17|4|170000|2|0||
2020040183|80|FVI.B|2|32|560|2|0||
2020040184|13|ENV|32|22|15500|2|0||
2020040185|30|ENV|32|32|15500|2|0||
2020040186|394285|FVI.B|4|4|560|2|3||
2020040187|730|ENV|32|6|15500|2|0||
2020040188|200|ENV|48|6|15500|2|0||
2020040189|2|BPV|10|22|186001|2|0||
2020040190|95|BPV|10|6|186001|2|0||
2020040191|278|SVS|6|4|13599|2|0||
2020040192|14559|SVS|4|4|13600|2|0||
2020040193|3335|FVI.B|2|10|560|2|0||
2020040194|10000|FVI.B|12|10|560|2|0||
2020040195|10000|FVI.B|2|10|560|2|0||
2020040196|6665|FVI.B|2|10|560|2|0||
2020040197|500|ENV|34|10|16000|2|0||
2020040198|5000|TPG|22|17|300|2|0||
2020040199|3335|FVI.B|2|32|560|2|0||
20200401100|100|BVL|22|17|2800|2|0||
20200401101|25|BPV|2|6|186001|2|0||
20200401102|78|CRM.A|6|64|6121|2|0||
20200401103|2|TPG|22|72|300|2|0||
20200401104|3793|TPG|22|10|300|2|0||
20200401105|1|MVZ.A|10|22|179000|2|0||
20200401106|2|GZL|6|72|52000|2|0||
20200401107|20|RST.B|64|33|26500|2|0||
20200401108|9|RST|10|64|40000|2|0||
20200401109|100|ENV|34|32|17000|2|0||
20200401110|275|PGR|22|52|1449|2|0||
20200401111|775|BVL|2|17|2800|2|0||
20200401112|500|FVI.B|6|32|587|2|0||
20200401113|2|FNC|2|72|24200|2|0||
20200401114|50|TDV.D|52|52|9125|2|0||
20200401115|523|RST.B|64|12|26500|2|0||
20200401116|1395|FVI.B|2|32|560|2|0||
20200401117|10000|FVI.B|2|10|560|2|0||
20200401118|200|BNC|22|22|650|2|0||
20200401119|10|BPV|6|12|186001|2|0||
20200401120|226|BPV|6|6|186001|2|0||
20200401121|100|BVCC|48|12|20500|2|0||
20200401122|500|BVCC|48|64|20500|2|0||
20200401123|900|BVCC|48|10|20500|2|0||
20200401124|2|BVL|22|17|2800|2|0||
20200401125|2|BVL|22|72|2800|2|0||
20200401126|7|DOM|10|52|32000|2|0||
20200401127|140|DOM|10|52|32000|2|0||
20200401128|650|ENV|34|64|17000|2|0||
20200401129|1000|ENV|34|64|17000|2|0||
20200401130|500|FVI.B|6|32|587|2|0||
20200401131|140|RST|2|64|40000|2|0||
20200401132|1|RST|10|64|40000|2|0||
202004013001|900000000|PN914P|32|32|86.753|0|0|42500000|
202004013002|100000000|PN914P|32|32|86.753|0|0|4722222.22|
202004013003|100000000|CV923P|32|32|86.753|0|0|4722222.22|
202004013004|900000000|CV923P|32|32|86.753|0|0|42500000|
202004013005|200000000|TN911P|66|64|85|0|0|0|
202004013006|900000000|TN911P|66|64|85|0|0|0|
202004013007|900000000|TN911P|66|64|85|0|0|0|
