





202005121|2|RST|10|10|97000|2|0||
202005122|1|IVC|10|48|210000|2|0||
202005123|2|BPV|10|4|501000|2|0||
202005124|10|ICP.B|66|12|72500|2|0||
202005125|177|BPV|22|4|501000|2|0||
202005126|6|FNC|66|32|59000|2|0||
202005127|2|FVI.B|22|10|1480|2|0||
202005128|6|RST|10|6|98500|2|0||
202005129|200|FVI.B|22|6|1480|2|0||
2020051210|50|BNC|6|6|1769|2|0||
2020051211|10000|FVI.B|32|32|1450|2|3||
2020051212|30|EFE|32|4|8000|2|0||
2020051213|1350|BNC|6|4|1769|2|0||
2020051214|10|BVCC|6|4|49999|2|0||
2020051215|10220|BVCC|14|14|49000|1|3||
2020051216|6000|BOU|10|22|47.1|2|0||
2020051217|1|IVC|48|12|180000|2|0||
2020051218|1|IVC|6|48|209999|2|0||
2020051219|200|BVCC|34|32|49750|2|0||
2020051220|29|CRM.A|10|32|13000|2|0||
2020051221|6|MVZ.B|6|32|530000|2|0||
2020051222|100|ENV|48|2|46000|2|0||
2020051223|174|BNC|10|32|1700|2|0||
2020051224|7|MVZ.B|61|32|530000|2|0||
2020051225|225|BNC|32|32|1700|2|3||
2020051226|18|FVI.A|6|64|3500|2|0||
2020051227|300|PGR|66|64|2200|2|0||
2020051228|35|BVL|32|32|7495|2|3||
2020051229|107|BVL|6|32|7495|2|0||
2020051230|1|CGQ|2|32|100000|2|0||
2020051231|50|FVI.B|4|32|1450|2|0||
2020051232|5|BVCC|24|32|49500|2|0||
2020051233|1|FVI.B|4|64|1450|2|0||
2020051234|5|BVCC|24|6|49500|2|0||
2020051235|1|RST|10|58|98500|2|0||
2020051236|250|RST|10|58|98500|2|0||
2020051237|6|PGR|32|64|2200|2|0||
2020051238|182|EFE|10|12|7150|2|0||
2020051239|152|BNC|32|32|1700|2|0||
2020051240|2|CIE|32|64|3000|2|0||
2020051241|1|ABC.A|6|22|148999|2|0||
2020051242|6000|BNC|12|12|1700|2|3||
2020051243|406|TPG|4|64|700|2|0||
2020051244|10|RST.B|10|72|114600|2|0||
2020051245|10|RST|2|6|100000|2|0||
2020051246|10|FVI.B|4|72|1450|2|0||
2020051247|1|MVZ.A|6|12|530000|2|0||
2020051248|2|MVZ.A|6|32|530000|2|0||
2020051249|2|RST.B|52|72|114645|2|0||
2020051250|1|RST|58|22|98500|2|0||
2020051251|10|RST|58|32|98500|2|0||
2020051252|890|BOU|22|6|50|2|0||
2020051253|6000|BNC|12|72|1750|2|0||
2020051254|120|FVI.B|32|32|1450|2|3||
2020051255|4000|BNC|4|72|1750|2|0||
2020051256|25000|BNC|4|72|1750|2|0||
2020051257|5|MVZ.B|10|12|525000|2|0||
2020051258|2|FVI.A|52|64|3500|2|0||
2020051259|20|CRM.A|6|64|13949.99|2|0||
2020051260|1000|BVCC|48|72|49000|2|0||
2020051261|500|BVCC|60|24|49000|2|0||
2020051262|56|FVI.B|10|10|1440|2|0||
2020051263|1500|BNC|2|32|1750|2|0||
2020051264|1299|BNC|2|32|1750|2|0||
2020051265|229|BNC|2|32|1750|2|0||
2020051266|3|RST.B|66|32|96000|2|0||
2020051267|50|BNC|2|32|1750|2|0||
2020051268|1|ABC.A|70|12|115501|2|0||
2020051269|20|IVC|48|52|144007|2|0||
2020051270|1|IVC|10|48|200000|2|0||
2020051271|29|CIE|32|70|3000|2|0||
2020051272|1|RST|2|64|100000|2|0||
2020051273|14|BPV|48|32|501000|2|0||
2020051274|2|BPV|48|32|501000|2|0||
2020051275|100|FVI.A|52|32|3200|2|0||
2020051276|694|TDV.D|2|72|50000|2|0||
2020051277|100|TDV.D|2|72|50000|2|0||
2020051278|10|TDV.D|32|72|50000|2|0||
2020051279|300|TDV.D|22|72|50000|2|0||
2020051280|73|RST|10|32|98500|2|0||
2020051281|27|RST|10|58|98500|2|0||
2020051282|31|PGR|32|22|2200|2|0||
2020051283|416|PGR|52|22|2200|2|0||
2020051284|350|BNC|2|6|1750|2|0||
2020051285|1|MVZ.A|6|6|530000|2|0||
2020051286|2350|BNC|2|22|1750|2|0||
2020051287|80|RST|49|64|98500|2|0||
2020051288|40|RST|49|64|98500|2|0||
2020051289|20|CRM.A|6|6|13949.99|2|0||
2020051290|17|FVI.B|10|64|1440|2|0||
2020051291|37|FVI.B|10|64|1440|2|0||
2020051292|4000|PGR|66|22|2200|2|0||
2020051293|96500|PGR|66|4|2000|2|0||
2020051294|3500|PGR|66|4|2000|2|0||
2020051295|141|BOU|6|64|55.99|2|0||
2020051296|200|MPA|6|52|12100|2|0||
2020051297|5|RST.B|49|72|99500|2|0||
2020051298|80|BNC|49|4|1700|2|0||
2020051299|111|BVCC|49|72|47000|2|0||
20200512100|380|MPA|6|6|12100|2|0||
20200512101|1889|BVCC|22|72|47000|2|0||
20200512102|7|RST.B|2|32|96000|2|0||
20200512103|120|MPA|6|10|12100|2|0||
20200512104|3|FVI.B|6|10|1410|2|0||
