





202003261|12|CRM.A|52|6|4801|2|0||
202003262|3073|BNC|32|72|500|2|0||
202003263|4427|BNC|32|72|500|2|0||
202003264|5|SVS|10|10|12530|2|0||
202003265|15|BPV|48|22|120001|2|0||
202003266|30|BPV|48|22|120001|2|0||
202003267|5|BPV|48|4|120000|2|0||
202003268|300|BNC|10|4|495|2|0||
202003269|4|EFE|32|64|1900|2|0||
2020032610|5|BOU|6|64|21.49|2|0||
2020032611|10|MVZ.B|10|22|134999|2|0||
2020032612|65|BVCC|17|64|14995|2|0||
2020032613|63|BVCC|17|64|14995|2|0||
2020032614|47|BVCC|17|32|14995|2|0||
2020032615|19|BVCC|52|32|14995|2|0||
2020032616|7|MVZ.A|34|6|122000|2|0||
2020032617|20|MVZ.A|34|22|120005|2|0||
2020032618|240|MVZ.A|34|4|120000|2|0||
2020032619|6000|BNC|34|22|411|2|0||
2020032620|14000|BNC|34|10|410|2|0||
2020032621|6|BVCC|52|64|14995|2|0||
2020032622|244|BVCC|2|64|14995|2|0||
2020032623|500|FVI.A|22|12|550|2|0||
2020032624|7|ABC.A|2|6|42241|2|0||
2020032625|30|ABC.A|2|10|42240|2|0||
2020032626|28119|BVCC|10|10|14995|0|3||
2020032627|200|BNC|17|33|460|2|0||
2020032628|11|CRM.A|52|33|4801|2|0||
2020032629|206|FVI.A|52|33|600|2|0||
2020032630|28119|BVCC|10|10|16928.5|33|3||
2020032631|200|TPG|52|33|226|2|0||
2020032632|29|BVCC|34|10|15000|2|0||
2020032633|200|EFE|32|22|1900|2|0||
2020032634|7|CRM.A|52|6|4801|2|0||
2020032635|934|BVCC|34|64|14995|2|0||
2020032636|934|BVCC|34|72|15000|2|0||
2020032637|250|BNC|17|6|450|2|0||
2020032638|10|RST.B|64|72|27000|2|0||
2020032639|566|BVCC|2|64|14995|2|0||
2020032640|500|BNC|17|6|450|2|0||
2020032641|1066|BVCC|34|64|14995|2|0||
2020032642|500|FVI.B|6|72|390|2|0||
2020032643|56|FVI.B|6|10|390|2|0||
2020032644|30|FVI.B|6|10|390|2|0||
2020032645|88|FVI.B|6|10|390|2|0||
2020032646|4000|FVI.B|6|6|390|2|0||
2020032647|3971|FVI.B|6|64|390|2|0||
2020032648|100|BNC|17|32|450|2|0||
2020032649|100|BVCC|34|32|15000|2|0||
2020032650|1000|BVCC|34|52|15000|2|0||
2020032651|1700|FVI.B|33|64|396.5|2|0||
2020032652|980|BNC|17|48|450|2|0||
2020032653|4329|FVI.B|52|64|396.5|2|0||
2020032654|35500|BOU|6|17|21.49|2|0||
2020032655|5000|FVI.B|52|64|396.5|2|0||
2020032656|3|RST|48|4|37000|2|0||
2020032657|2|RST|48|10|37000|2|0||
2020032658|20000|FVI.B|52|64|396.5|2|0||
2020032659|1758|FVI.B|52|64|396.5|2|0||
2020032660|60|BVCC|34|12|15000|2|0||
2020032661|840|BVCC|34|64|15000|2|0||
2020032662|9800|BOU|48|12|21|2|0||
2020032663|61080|BOU|48|10|21|2|0||
2020032664|10000|BOU|52|10|21|2|0||
2020032665|12000|BOU|52|10|21|2|0||
2020032666|70000|BOU|6|10|21|2|0||
2020032667|146070|BOU|22|10|21|2|0||
2020032668|15000|BOU|22|10|21|2|0||
2020032669|2|BPV|4|6|130000|2|0||
2020032670|20|BVCC|2|22|15000|2|0||
2020032671|1980|BVCC|2|64|15000|2|0||
2020032672|675|BVCC|64|64|15000|2|0||
2020032673|965|BVCC|34|64|15000|2|0||
2020032674|100|EFE|32|22|1900|2|0||
2020032675|91|FVI.B|52|6|397|2|0||
2020032676|4909|FVI.B|52|2|397|2|0||
2020032677|25|RST.B|1|10|26999.99|2|0||
