





202004071|1000|BNC|2|66|790|2|0||
202004072|500|BVCC|14|72|28000|2|0||
202004073|7061|BOU|4|32|24.5|2|0||
202004074|2727|BNC|2|32|790|2|0||
202004075|1|IVC|22|48|69000|2|0||
202004076|233|BNC|2|32|790|2|0||
202004077|800|ENV|4|32|26000|2|0||
202004078|17500|BOU|4|58|24.5|2|0||
202004079|40000|FVI.B|4|32|660|2|0||
2020040710|15000|PGR|4|32|1500|2|0||
2020040711|250|BVCC|14|66|29900|2|0||
2020040712|2000|FVI.B|4|12|660|2|0||
2020040713|250|BVCC|14|32|29900|2|0||
2020040714|1650|SVS|4|32|16000|2|0||
2020040715|25|BPV|4|12|255000|2|0||
2020040716|20|MVZ.B|10|12|239000|2|0||
2020040717|25|BPV|32|12|250000|2|0||
2020040718|50|BPV|32|4|250000|2|0||
2020040719|10|RST.B|10|32|43000|2|0||
2020040720|1630|BVCC|10|64|30000|2|0||
2020040721|1000|BVCC|32|32|26500|1|3||
2020040722|2500|PGR|4|4|1500|2|0||
2020040723|956|CRM.A|6|12|6599.99|2|0||
2020040724|40000|BOU|4|4|24.5|2|0||
2020040725|35428|FVI.B|4|10|660|2|0||
2020040726|2572|FVI.B|32|10|660|2|0||
2020040727|990|FVI.A|10|12|1000|2|0||
2020040728|500|BVCC|14|72|30000|2|0||
2020040729|1745|CRM.A|6|58|6599.99|2|0||
2020040730|1330|CRM.A|4|58|6600|2|0||
2020040731|1172|CRM.A|4|58|6600|2|0||
2020040732|10000|BOU|4|33|24.5|2|0||
2020040733|385|ENV|4|17|26000|2|0||
2020040734|950|SVS|4|72|16000|2|0||
2020040735|500|BVCC|14|72|30000|2|0||
2020040736|1650|CRM.A|6|6|6599.99|2|3||
2020040737|79|BPV|48|32|255000|2|0||
2020040738|715|ENV|4|6|26000|2|0||
2020040739|285|ENV|10|6|26000|2|0||
2020040740|1370|BVCC|10|32|32000|2|0||
2020040741|500|BVCC|14|32|32000|2|0||
2020040742|250|BVCC|14|32|32000|2|0||
2020040743|330|CRM.A|6|17|6599.99|2|0||
2020040744|1250|PGR|4|17|1500|2|0||
2020040745|20000|BOU|4|32|24.5|2|0||
2020040746|43|BVCC|6|32|33001|2|0||
2020040747|445|BVCC|32|32|33001|2|0||
2020040748|1000|BNC|4|12|810|2|0||
2020040749|8000|BNC|4|72|810|2|0||
2020040750|4700|TPG|6|6|399.99|2|0||
2020040751|570|TPG|6|6|399.99|2|0||
2020040752|260|FVI.B|4|32|690|2|0||
2020040753|65|BOU|4|32|24.5|2|0||
2020040754|10000|BNC|1|72|810|2|0||
2020040755|341|EFE|6|48|3239.99|2|0||
2020040756|5535|FVI.B|4|32|690|2|0||
2020040757|1000|BVCC|48|72|33000|2|0||
2020040758|62|BVCC|32|72|33000|2|0||
2020040759|250|BVCC|14|72|33000|2|0||
2020040760|10|BPV|32|4|253000|2|0||
2020040761|133|BVCC|32|72|33000|2|0||
2020040762|367|BVCC|32|32|33000|2|0||
2020040763|246|BVCC|14|32|33000|2|0||
2020040764|4|BVCC|14|32|33000|2|0||
2020040765|57|BVCC|6|32|33000|2|0||
2020040766|111|RST.B|2|17|45000|2|0||
2020040767|404|PGR|4|64|1500|2|0||
2020040768|2|IVC|22|6|68999.99|2|0||
2020040769|15|EFE|6|48|3240|2|0||
2020040770|33|MVZ.B|58|1|245000|2|0||
2020040771|166|TDV.D|52|72|12200|2|0||
2020040772|85|MVZ.B|58|32|245000|2|0||
2020040773|1000|BNC|1|66|820|2|0||
2020040774|9000|BNC|1|72|820|2|0||
2020040775|12|RST|2|32|46000|2|0||
2020040776|1000|RST|2|10|46000|2|0||
2020040777|20|RST|2|64|46000|2|0||
2020040778|55|ENV|10|32|26000|2|0||
2020040779|250|RST.B|10|32|43000|2|0||
2020040780|445|FVI.B|32|64|688|2|0||
2020040781|221|BPV|48|6|255000|2|0||
2020040782|100|BPV|2|6|255000|2|0||
2020040783|500|RST.B|10|12|43000|2|0||
2020040784|100|DOM|52|6|45000|2|0||
2020040785|2000|BOU|6|12|24.48|2|0||
2020040786|660|ENV|10|6|26000|2|0||
2020040787|16|PGR|4|12|1500|2|0||
2020040788|25|FVI.B|32|12|688|2|0||
2020040789|500|FVI.B|32|32|688|2|0||
2020040790|25|BPV|4|1|260000|2|0||
2020040791|4|BPV|2|1|260000|2|0||
2020040792|134|CIE|64|6|2700|2|0||
2020040793|5|BPV|10|6|255000|2|0||
2020040794|20|BVCC|10|32|33000|2|0||
2020040795|1000|ICP.B|64|2|6900|2|1||
2020040796|150|ICP.B|64|10|6900|2|1||
2020040797|50|ICP.B|64|6|6900|2|1||
2020040798|75|ICP.B|64|6|6900|2|1||
2020040799|725|ICP.B|64|10|6900|2|1||
20200407100|1275|ICP.B|64|10|6900|2|1||
20200407101|400|ICP.B|64|52|6900|2|1||
20200407102|20|ICP.B|64|52|6900|2|1||
20200407103|10|ICP.B|64|52|6900|2|1||
20200407104|105|ICP.B|64|6|6900|2|1||
20200407105|200|ICP.B|64|6|6900|2|1||
20200407106|200|ICP.B|64|6|6900|2|1||
20200407107|790|ICP.B|64|48|6900|2|1||
20200407108|50|MVZ.B|10|32|245000|2|0||
20200407109|54|BNC|12|6|841|2|0||
20200407110|10|BVCC|4|66|34500|2|0||
20200407111|1500|PGR|4|22|1500|2|0||
20200407112|25|BVCC|52|66|34800|2|0||
20200407113|500|BNC|4|66|840|2|0||
20200407114|18|RST|32|10|46000.01|2|0||
20200407115|79|RST|32|6|46000|2|0||
20200407116|15000|BOU|6|12|24.48|2|0||
20200407117|100|GZL|48|66|58000|2|0||
20200407118|100|CGQ|48|66|75000|2|0||
20200407119|74|CIE|64|12|2700|2|0||
20200407120|9946|BNC|12|17|841|2|0||
20200407121|1500|MPA|6|4|6800|2|0||
20200407122|100|ENV|52|32|26500|2|0||
20200407123|85|ENV|58|32|26500|2|0||
20200407124|60|BPV|4|4|258000|2|0||
20200407125|10|RST.B|10|72|43000|2|0||
20200407126|390|ENV|58|6|26500|2|0||
20200407127|10000|TPG|6|6|399.99|2|3||
20200407128|61|BVCC|14|32|34800|2|0||
20200407129|1500|BNC|1|66|850|2|0||
20200407130|10|BPV|52|12|259000|2|0||
20200407131|65|BPV|58|12|259000|2|0||
20200407132|8500|BNC|1|32|850|2|0||
20200407133|1858|BNC|52|32|850|2|0||
20200407134|1000|DOM|4|32|46000|2|0||
20200407135|6|MVZ.B|58|32|260000|2|0||
20200407136|5|MVZ.B|52|32|260000|2|0||
20200407137|50|TDV.D|52|72|12250|2|0||
20200407138|240|RST.B|10|12|43000|2|0||
20200407139|55|BPV|58|6|259000|2|0||
20200407140|4|BPV|58|6|259000|2|0||
20200407141|5|BPV|4|6|259500|2|0||
20200407142|21|BPV|2|6|260000|2|0||
20200407143|10|BPV|22|6|260000|2|0||
20200407144|50|BPV|4|6|260000|2|0||
20200407145|690|ENV|58|6|26500|2|0||
20200407146|100|ENV|52|6|26500|2|0||
20200407147|1800|ENV|4|6|27000|2|0||
20200407148|1700|ENV|4|6|28000|2|0||
20200407149|3000|BNC|22|4|860|2|0||
20200407150|9200|BNC|2|4|860|2|0||
20200407151|13709|BNC|2|32|850|2|0||
20200407152|80|DOM|4|6|46000|2|0||
20200407153|1040|DOM|4|6|48000|2|0||
20200407154|7900|BNC|6|72|869|2|0||
20200407155|180|RST.B|1|1|43000|2|3||
20200407156|1000|MPA|33|4|6800|2|0||
20200407157|5|BPV|48|6|260000|2|0||
20200407158|2500|BNC|58|72|869|2|0||
20200407159|350|EFE|4|48|3750|2|0||
20200407160|3400|FVI.B|58|32|685|2|0||
20200407161|68|BPV|4|6|260000|2|0||
20200407162|7500|BNC|58|17|869|2|0||
20200407163|389882|BOU|4|2|24.5|2|0||
20200407164|2|MVZ.A|4|6|245999|2|0||
20200407165|4700|TPG|6|10|399.99|2|0||
20200407166|500|EFE|6|48|3750|2|0||
20200407167|60000|BOU|17|22|22.3|2|0||
20200407168|50000|BOU|17|52|22.27|2|0||
20200407169|8|CGQ|48|48|75000|2|0||
20200407170|57000|BNC|4|72|870|2|0||
20200407171|90000|BOU|17|6|22.27|2|0||
20200407172|90000|BOU|17|22|22.27|2|0||
20200407173|67376|BOU|17|12|22.27|2|0||
20200407174|43000|BNC|4|72|870|2|0||
20200407175|250|RST.B|2|32|45000|2|0||
